productId;productReference;link;itemId;imageUrl
529833;32.03.0285;https://marciamello.vtexcommercestable.com.br/saia-transpasse-frente-32-03-0285/p;561033;https://marciamello.vteximg.com.br/arquivos/ids/171928/32030285.257_1.jpg?v=636211050780570000
530754;33.02.0205;https://marciamello.vtexcommercestable.com.br/short-com-botoes-frontais-33-02-0205/p;571338;https://marciamello.vteximg.com.br/arquivos/ids/175918/33020205.09_01.jpg?v=636715716062570000
529497;33.03.0026;https://marciamello.vtexcommercestable.com.br/short-com-cordao-chloe-33-03-0026/p;556949;https://marciamello.vteximg.com.br/arquivos/ids/171994/33030026.155_2.jpg?v=636219920500800000
529635;33.05.0002;https://marciamello.vtexcommercestable.com.br/short-com-cordao-lateral-33-05-0002/p;558492;https://marciamello.vteximg.com.br/arquivos/ids/171482/33050002.105_1.jpg?v=636160084244700000
530674;33.03.0021;https://marciamello.vtexcommercestable.com.br/short-com-faixa-33-03-0021/p;570457;https://marciamello.vteximg.com.br/arquivos/ids/175433/33030021.461_01.jpg?v=636666758164800000
529558;33.03.0028;https://marciamello.vtexcommercestable.com.br/short-com-renda-siena-33-03-0028/p;557766;https://marciamello.vteximg.com.br/arquivos/ids/171586/33030028.04_1.jpg?v=636191274150030000
529906;33.02.0153;https://marciamello.vtexcommercestable.com.br/short-curvo-marbella-33-02-0153/p;561703;https://marciamello.vteximg.com.br/arquivos/ids/172121/33020153.02_1.jpg?v=636263868819500000
530673;33.02.0140;https://marciamello.vtexcommercestable.com.br/short-evase-33-02-0140/p;570445;https://marciamello.vteximg.com.br/arquivos/ids/175427/33020140.23_01.jpg?v=636666752782270000
529838;33.02.0149;https://marciamello.vtexcommercestable.com.br/short-transpasse-carol-33-02-0149/p;561067;https://marciamello.vteximg.com.br/arquivos/ids/172014/33020149.217_2.jpg?v=636231991442730000
530472;33.02.0197;https://marciamello.vtexcommercestable.com.br/shorts-barra-dobrada-33-02-0197/p;567513;https://marciamello.vteximg.com.br/arquivos/ids/174509/33020197.04_01.jpg?v=636572272954000000
530182;33.02.0177;https://marciamello.vtexcommercestable.com.br/shorts-barra-nelita-33-02-0177/p;564403;https://marciamello.vteximg.com.br/arquivos/ids/174071/33020177.04_1.jpg?v=636491883742370000
530356;33.02.0181;https://marciamello.vtexcommercestable.com.br/shorts-bolsos-cargo-beatrice-33-02-0181/p;566135;https://marciamello.vteximg.com.br/arquivos/ids/174195/33020181.04_02.jpg?v=636530746639100000
530854;33.02.0218;https://marciamello.vtexcommercestable.com.br/shorts-com-bolsos-frontais-color-33-02-0218/p;572167;https://marciamello.vteximg.com.br/arquivos/ids/176320/33020218.01_01.jpg?v=636740881334800000
530917;33.02.0215;https://marciamello.vtexcommercestable.com.br/shorts-com-detalhe-babado-frontal-33-02-0215/p;572698;https://marciamello.vteximg.com.br/arquivos/ids/176542/33020215.01_01.jpg?v=636758126338670000
530757;33.02.0211;https://marciamello.vtexcommercestable.com.br/shorts-com-detalhes-em-botoes-33-02-0211/p;571368;https://marciamello.vteximg.com.br/arquivos/ids/176242/33020211.02_01.jpg?v=636739958923000000
530321;33.02.0183;https://marciamello.vtexcommercestable.com.br/shorts-faixa-pietra-33-02-0183/p;565788;https://marciamello.vteximg.com.br/arquivos/ids/174157/33020183.02_02.jpg?v=636524973282600000
530434;33.02.0190;https://marciamello.vtexcommercestable.com.br/shorts-ilhos-bella-33-02-0190/p;567074;https://marciamello.vteximg.com.br/arquivos/ids/174409/33020190.105_01.jpg?v=636536024399430000
529975;33.03.0032;https://marciamello.vtexcommercestable.com.br/shorts-jeans-33-03-0032/p;562446;https://marciamello.vteximg.com.br/arquivos/ids/172287/33030032.10_2.jpg?v=636281117719170000
530384;33.02.0189;https://marciamello.vtexcommercestable.com.br/shorts-jeans-desfiado-sf-33-02-0189/p;566512;https://marciamello.vteximg.com.br/arquivos/ids/174294/33020189.337_01.jpg?v=636534423794700000
530405;33.02.0188;https://marciamello.vtexcommercestable.com.br/shorts-lapela-frente-raissa-33-02-0188/p;566738;https://marciamello.vteximg.com.br/arquivos/ids/173979/33020188.217_1.jpg?v=636475673441770000
530756;33.02.0209;https://marciamello.vtexcommercestable.com.br/shorts-listrado-com-detalhe-florido-33-02-0209/p;571363;https://marciamello.vteximg.com.br/arquivos/ids/175930/33020209.09_01.jpg?v=636717460965770000
530426;33.02.0193;https://marciamello.vtexcommercestable.com.br/shorts-pregas-laura-33-02-0193/p;566990;https://marciamello.vteximg.com.br/arquivos/ids/173991/33020193.218_01-copy.jpg?v=636475709922600000
528384;77.99.2300;https://marciamello.vtexcommercestable.com.br/suporte-cortina35950-528384/p;531985;https://marciamello.vteximg.com.br/arquivos/ids/164121/37611.jpg?v=635519848526000000
530429;22.15.0012;https://marciamello.vtexcommercestable.com.br/top-amarracao-sf-22-15-0012/p;567011;https://marciamello.vteximg.com.br/arquivos/ids/174478/22150012.02_01.jpg?v=636558627236770000
530657;22.15.0007;https://marciamello.vtexcommercestable.com.br/top-tiras-22-15-0007/p;570155;https://marciamello.vteximg.com.br/arquivos/ids/175299/22150007.03_01.jpg?v=636666602436730000
530656;22.15.0005;https://marciamello.vtexcommercestable.com.br/top-tiras-cruzadas-22-15-0005/p;570134;https://marciamello.vteximg.com.br/arquivos/ids/175296/22150005_461_01.jpg?v=636666598454000000
530872;41.01.0086;https://marciamello.vtexcommercestable.com.br/tshirt-com-silk-41-01-0086/p;572303;https://marciamello.vteximg.com.br/arquivos/ids/176397/41010086.02_01.jpg?v=636743392234800000
530740;41.01.0083;https://marciamello.vtexcommercestable.com.br/tshirt-com-silk-cest-chic-41-01-0083/p;571249;https://marciamello.vteximg.com.br/arquivos/ids/175837/41010083.01_01.jpg?v=636709812367900000
530808;41.01.0084;https://marciamello.vtexcommercestable.com.br/tshirt-com-silk-de-bicicleta-com-foil-41-01-0084/p;571781;https://marciamello.vteximg.com.br/arquivos/ids/176132/41010084.01_01.jpg?v=636724274123670000
530809;41.01.0085;https://marciamello.vtexcommercestable.com.br/tshirt-com-silk-paris-41-01-0085/p;571784;https://marciamello.vteximg.com.br/arquivos/ids/176137/41010085.01_01.jpg?v=636724356806870000
530030;22.04.0166;https://marciamello.vtexcommercestable.com.br/tunica--recorte-na-manga-zuchin-22-04-0166/p;563083;https://marciamello.vteximg.com.br/arquivos/ids/172703/22040166.259_1.jpg?v=636319088224700000
530179;34.01.0079;https://marciamello.vtexcommercestable.com.br/tunica-barrada-ravenswood-34-01-0079/p;564361;https://marciamello.vteximg.com.br/arquivos/ids/173323/34010079.218_1.jpg?v=636404673595300000
529060;34.03.0016;https://marciamello.vtexcommercestable.com.br/tunica-com-faixa-529060/p;553161;https://marciamello.vteximg.com.br/arquivos/ids/168100/34030016.217_1.jpg?v=635829454626170000
528909;34.01.0014;https://marciamello.vtexcommercestable.com.br/tunica-com-guipure-decote-528909/p;552197;https://marciamello.vteximg.com.br/arquivos/ids/167459/34010014.02_1.jpg?v=635766388092570000
530676;34.03.0023;https://marciamello.vtexcommercestable.com.br/tunica-cordao-decote-34-03-0023/p;570488;https://marciamello.vteximg.com.br/arquivos/ids/175445/34030023.461_01.jpg?v=636666769645970000
530119;34.01.0078;https://marciamello.vtexcommercestable.com.br/tunica-cordao-no-decote-nocelli-34-01-0078/p;563807;https://marciamello.vteximg.com.br/arquivos/ids/173079/34010078.218_1--2-.jpg?v=636378947577230000
530677;34.05.0025;https://marciamello.vtexcommercestable.com.br/tunica-costa-renda-34-05-0025/p;570509;https://marciamello.vteximg.com.br/arquivos/ids/175448/34050025.05_01.jpg?v=636666772748830000
